t_ms,PWM,Presion_kPa
11130,122,42.075
11140,122,42.05
11150,122,41.981
11160,122,41.956
11170,122,42.081
11180,122,42.081
11190,122,42.075
11200,122,42.013
11210,122,41.963
11220,122,41.975
11230,122,42.138
11240,122,42.081
11250,122,42.081
11260,122,42.013
11270,122,41.913
11280,122,42
11290,122,42.138
11300,122,42.081
11310,122,42.05
11320,122,41.944
11330,122,41.956
11340,122,42.081
11350,122,42.131
11360,122,42.063
11370,122,42.006
11380,122,41.95
11390,122,41.988
11400,122,41.95
11410,122,41.95
11420,122,42.063
11430,122,42.138
11440,122,42.069
11450,122,42.006
11460,122,41.925
11470,122,41.988
11480,122,42.138
11490,122,42.125
11500,122,42.075
11510,122,42
11520,122,41.931
11530,122,42.05
11540,122,42.131
11550,122,42.081
11560,122,42.05
11570,122,41.988
11580,122,41.938
11590,122,42.1
11600,122,42.131
11610,122,42.075
11620,122,42.031
11630,122,41.981
11640,122,41.994
11650,122,42.125
11660,122,42.125
11670,122,42.063
11680,122,42.006
11690,122,41.944
11700,122,42.044
11710,122,42.15
11720,122,42.075
11730,122,42.025
11740,122,42.113
11750,122,42.081
11760,122,41.988
11770,122,41.988
11780,122,42.075
11790,122,42.15
11800,122,42.088
11810,122,42.075
11820,122,42.013
11830,122,42.013
11840,122,42.119
11850,122,42.131
11860,122,42.075
11870,122,42.006
11880,122,41.981
11890,122,42.006
11900,122,42.131
11910,122,42.144
11920,122,42.069
11930,122,42.006
11940,122,42.013
11950,122,42.05
11960,122,42.131
11970,122,42.131
11980,122,42.081
11990,122,42.019
12000,122,41.981
12010,122,42.113
12020,122,42.138
12030,122,42.113
12040,122,42.044
12050,122,41.975
12060,122,42.006
12070,122,42.044
12080,122,41.963
12090,122,42.081
12100,122,42.138
12110,122,42.119
12120,122,42.05
12130,122,42
12140,122,42.019
12150,122,42.144
12160,122,42.125
12170,122,42.075
12180,122,42.038
12190,122,42
12200,122,42.069
12210,122,42.131
12220,122,42.131
12230,122,42.081
12240,122,42.013
12250,122,41.975
12260,122,42.156
12270,122,42.131
12280,122,42.075
12290,122,42.069
12300,122,42.019
12310,122,42.05
12320,122,42.144
12330,122,42.138
12340,122,42.075
12350,122,42.05
12360,122,41.956
12370,122,42.081
12380,122,42.194
12390,122,42.138
12400,122,42.075
12410,122,42.131
12420,122,42.069
12430,122,42.006
12440,122,41.963
12450,122,42.069
12460,122,42.2
12470,122,42.144
12480,122,42.075
12490,122,42.013
12500,122,42.019
12510,122,42.138
12520,122,42.15
12530,122,42.125
12540,122,42.081
12550,122,42.013
12560,122,42.044
12570,122,42.169
12580,122,42.175
12590,122,42.125
12600,122,42.069
12610,122,42.006
12620,122,42.1
12630,122,42.181
12640,122,42.138
12650,122,42.113
12660,122,42.038
12670,122,41.994
12680,122,42.125
12690,122,42.206
12700,122,42.15
12710,122,42.075
12720,122,42.038
12730,122,42.031
12740,122,42.113
12750,122,42
12760,122,42.106
12770,122,42.206
12780,122,42.138
12790,122,42.106
12800,122,42.05
12810,122,42.025
12820,122,42.181
12830,122,42.194
12840,122,42.131
12850,122,42.1
12860,122,42.006
12870,122,42.044
12880,122,42.2
12890,122,42.138
12900,122,42.119
12910,122,42.056
12920,122,42.006
12930,122,42.125
12940,122,42.206
12950,122,42.138
12960,122,42.113
12970,122,42.044
12980,122,42.025
12990,122,42.144
13000,122,42.181
13010,122,42.125
13020,122,42.088
13030,122,42
13040,122,42.081
13050,122,42.169
13060,122,42.169
13070,122,42.131
13080,122,42.113
13090,122,42.138
13100,122,42.069
13110,122,41.994
13120,122,42.069
13130,122,42.188
13140,122,42.15
13150,122,42.088
13160,122,42.075
13170,122,42.013
13180,122,42.138
13190,122,42.175
13200,122,42.138
13210,122,42.131
13220,122,42.05
13230,122,42.056
13240,122,42.188
13250,122,42.175
13260,122,42.144
13270,122,42.044
13280,122,42.006
13290,122,42.094
13300,122,42.2
13310,122,42.15
13320,122,42.1
13330,122,42.031
13340,122,42.013
13350,122,42.144
13360,122,42.169
13370,122,42.144
13380,122,42.075
13390,122,42.019
13400,122,42.075
13410,122,42.213
13420,122,42.05
13430,122,42.169
13440,122,42.219
13450,122,42.163
13460,122,42.138
13470,122,42.075
13480,122,42.056
